mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;34.665108;3.7664129016920924;4.8210085141658786e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;33.3526;1.2380831334739923;3.1695333917208344e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;33.3526;1.0807093791663647;2.7666514238041183e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;33.3526;2.4069835087284446;6.161956655390007e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;33.3526;2.395539387129247;6.132659329090286e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.924229;1.3968957234174013;7.15219765202704e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.924229;1.3619567714631557;6.973307928232839e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.924229;2.0877867694944143;0.00010689605086756511
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.924229;2.085595129057765;0.00010678383744087681
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.318314;2.1454804949462414;0.00021971126420340415
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.318314;2.1730644833296537;0.00022253604539986213
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.318314;2.556995702907443;0.0002618531185773111
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.318314;2.764495335519314;0.0002831024409133962
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17162;4.031041197478771;0.0008256946328305554
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.17162;4.067058639600873;0.000833072232609765
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17162;4.402912219054997;0.0009018664930469063
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.17162;4.470868201926351;0.0009157861945772943
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;
